,Time,apparentTemperature,cloudCover,dewPoint,humidity,icon,mlk-central,mlk-douglas,mlk-georgia,mlk-houston,mlk-lindsay,mlk-magnolia,mlk-peeples,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
241,2019-03-27 13:00:00,59.01,0.17,34.01,0.39,clear-day,2.453749991953373,6.896428648914609,,3.3778571188449864,4.360714265278408,3.3507143599646434,3.2024999931454663,330.98,0.0,0.0,,1028.63,Clear,59.01,1553706000,6,5.17,167,10.83,3.58
242,2019-03-27 13:10:00,59.47,0.21,34.01,0.38,clear-day,2.220714283840997,4.863124996423722,,4.078125014901161,4.233125001192094,3.1481250151991844,2.5035713953631267,331.22,0.0,0.0,,1028.48,Clear,59.47,1553706600,6,5.19,171,10.77,3.63
243,2019-03-27 13:20:00,59.94,0.25,34.0,0.38,partly-cloudy-day,2.7450000122189517,3.961428540093558,,2.961428565638406,4.162857183388302,3.185000019414084,2.2212499864399438,331.46,0.0,0.0,,1028.33,Partly Cloudy,59.94,1553707200,6,5.2,176,10.72,3.71
244,2019-03-27 13:30:00,60.4,0.29,33.99,0.37,partly-cloudy-day,2.6135713926383426,4.613750033080578,,3.003750000149012,3.627499997615814,2.9837499931454663,2.792857153075082,331.7,0.0,0.0,,1028.19,Partly Cloudy,60.4,1553707800,6,5.22,180,10.66,3.81
245,2019-03-27 13:40:00,60.86,0.33,33.97,0.36,partly-cloudy-day,2.769374966621399,3.516428542988641,,2.7000000136239186,3.075714273112161,2.8371428506714955,2.631875030696392,331.94,0.0,0.0,,1028.04,Partly Cloudy,60.86,1553708400,6,5.23,184,10.6,3.93
246,2019-03-27 13:50:00,61.32,0.37,33.94,0.36,partly-cloudy-day,2.4742856919765472,2.733125008642673,,3.5100000184029336,3.901249997317791,2.3881249800324436,3.158571413585118,332.18,0.0,0.0,,1027.89,Partly Cloudy,61.32,1553709000,6,5.24,187,10.54,4.06
247,2019-03-27 14:00:00,61.79,0.41,33.9,0.35,partly-cloudy-day,2.493124984204769,3.0414285915238515,,3.045714267662593,3.0457143017223904,2.8478571219103683,3.480624988675117,332.42,0.0,0.0,,1027.74,Partly Cloudy,61.79,1553709600,6,5.26,191,10.49,4.21
248,2019-03-27 14:10:00,61.91,0.37,33.77,0.35,partly-cloudy-day,2.4549999918256487,4.0806249771267185,,3.1462500151246786,3.5493750013411045,2.548125006258488,2.1335714182683403,333.8,0.0,0.0,,1027.53,Partly Cloudy,61.91,1553710200,6,5.27,191,10.77,3.98
249,2019-03-27 14:20:00,62.04,0.33,33.64,0.34,partly-cloudy-day,2.0418749861419196,4.607857159205845,,3.0200000320162093,3.4014285504817963,3.0214285807950154,2.302499990910292,335.19,0.0,0.0,,1027.33,Partly Cloudy,62.04,1553710800,6,5.27,191,11.06,3.75
250,2019-03-27 14:30:00,62.16,0.29,33.51,0.34,partly-cloudy-day,2.5028571592909947,2.4191666916012764,,3.108124986290932,3.251249995082617,2.538125012069941,1.8885714262723925,336.58,0.0,0.0,,1027.13,Partly Cloudy,62.16,1553711400,6,5.28,191,11.35,3.52
251,2019-03-27 14:40:00,62.29,0.25,33.38,0.34,partly-cloudy-day,2.52750001847744,2.9205555452240843,,3.0607142533574785,2.3414286034447804,3.290714293718338,2.6731249988079067,337.96,0.0,0.0,,1026.92,Partly Cloudy,62.29,1553712000,6,5.29,191,11.63,3.29
252,2019-03-27 14:50:00,62.41,0.21,33.24,0.33,clear-day,3.575714247567313,3.70999995299748,,2.3542856882725443,3.5637500137090683,3.487500041723252,2.7628571305956156,339.35,0.0,0.0,,1026.72,Clear,62.41,1553712600,6,5.3,191,11.92,3.06
253,2019-03-27 15:00:00,62.54,0.17,33.1,0.33,clear-day,3.528125062584877,4.064375005662441,,2.829374972730875,3.719285709517343,4.321428545883723,3.5175000056624413,340.73,0.0,0.0,,1026.52,Clear,62.54,1553713200,6,5.3,191,12.21,2.83
254,2019-03-27 15:10:00,62.81,0.17,33.04,0.33,clear-day,3.9778571767466415,4.571428596973419,,5.30785716857229,5.743750065565108,4.350624952465297,3.4528570941516334,341.05,0.0,0.0,,1026.42,Clear,62.81,1553713800,6,5.31,180,11.83,2.59
255,2019-03-27 15:20:00,63.09,0.17,32.98,0.32,clear-day,3.425624970346689,4.94562503695488,,4.1643750071525565,4.867142915725708,3.987142860889435,4.602142878941128,341.37,0.0,0.0,,1026.32,Clear,63.09,1553714400,5,5.31,167,11.45,2.44
256,2019-03-27 15:30:00,63.37,0.17,32.91,0.32,clear-day,2.28857145352023,5.258571420397077,,4.133571437426975,4.980624973773956,4.05937498062849,3.501875013113022,341.69,0.0,0.0,,1026.23,Clear,63.37,1553715000,5,5.31,154,11.07,2.43
257,2019-03-27 15:40:00,63.65,0.17,32.84,0.31,clear-day,4.545624941587448,4.613749995827675,,4.204374991357327,4.749285689422061,3.673571407794952,4.412499994039536,342.01,0.0,0.0,,1026.13,Clear,63.65,1553715600,5,5.31,141,10.7,2.54
258,2019-03-27 15:50:00,63.92,0.17,32.76,0.31,clear-day,3.1942857333592007,4.0685714312962125,,4.266428640910557,4.491875000298023,3.5849999934434886,4.078571404729571,342.32,0.0,0.0,,1026.03,Clear,63.92,1553716200,5,5.31,130,10.32,2.76
259,2019-03-27 16:00:00,64.2,0.17,32.68,0.31,clear-day,3.4468750283122063,4.959375053644179,,5.9431250244379035,5.244999987738473,4.602857121399472,4.615624994039536,342.64,0.0,0.0,,1025.94,Clear,64.2,1553716800,4,5.31,121,9.94,3.07
260,2019-03-27 16:10:00,64.71,0.17,32.54,0.3,clear-day,4.4464285373687735,5.3907142877578735,,4.589285722800663,4.675625056028366,5.913749951869249,4.65571425642286,342.97,0.0,0.0,,1025.87,Clear,64.71,1553717400,4,5.32,125,10.04,3.21
261,2019-03-27 16:20:00,65.22,0.17,32.39,0.29,clear-day,5.644374921917915,4.374999932944775,,4.094375044107437,5.2471427747181485,4.378571429422924,4.4131249859929085,343.31,0.0,0.0,,1025.8,Clear,65.22,1553718000,4,5.33,128,10.15,3.36
262,2019-03-27 16:30:00,65.73,0.17,32.22,0.29,clear-day,4.200714298657009,5.031428626605441,,4.062142840453556,6.490000009536742,5.290624946355821,4.667857136045184,343.64,0.0,0.0,,1025.74,Clear,65.73,1553718600,3,5.34,131,10.25,3.52
263,2019-03-27 16:40:00,66.24,0.17,32.04,0.28,clear-day,4.133124973624945,4.65562504529953,,4.386250011622907,6.458571468080793,4.755000029291425,4.580000009387732,343.97,0.0,0.0,,1025.67,Clear,66.24,1553719200,3,5.34,133,10.35,3.69
264,2019-03-27 16:50:00,66.75,0.17,31.84,0.27,clear-day,3.6457143170492987,5.059999993869236,,5.092142854418073,5.904374986886977,6.177500054240228,4.46071423803057,344.3,0.0,0.0,,1025.61,Clear,66.75,1553719800,3,5.35,136,10.46,3.86
265,2019-03-27 17:00:00,67.26,0.17,31.62,0.26,clear-day,3.638750016689301,5.677500016987324,,5.429375007748604,6.336428574153356,4.331428621496473,4.537499994039536,344.63,0.0,0.0,,1025.54,Clear,67.26,1553720400,3,5.36,138,10.56,4.04
266,2019-03-27 17:10:00,67.46,0.21,31.69,0.26,clear-day,4.04214289358684,5.243571375097547,,5.6307143568992615,5.81187504529953,4.018125005066395,4.5485714333397995,345.03,0.0,0.0,,1025.47,Clear,67.46,1553721000,2,5.36,143,10.43,3.59
267,2019-03-27 17:20:00,67.67,0.25,31.76,0.26,partly-cloudy-day,3.048749964684248,4.95125000923872,,5.016874969005585,7.531428575515747,4.507857194968632,3.847499966621399,345.44,0.0,0.0,,1025.41,Partly Cloudy,67.67,1553721600,2,5.36,150,10.3,3.17
268,2019-03-27 17:30:00,67.88,0.28,31.83,0.26,partly-cloudy-day,3.4621428762163435,5.970714364733015,,5.349285730293818,4.471249975264072,5.363749973475934,4.6657142639160165,345.84,0.0,0.0,,1025.34,Partly Cloudy,67.88,1553722200,2,5.36,159,10.18,2.81
269,2019-03-27 17:40:00,68.09,0.32,31.9,0.26,partly-cloudy-day,4.1618750244379035,5.876874923706055,,5.665624946355821,8.031428626605443,5.414285625730242,5.6637500151991835,346.25,0.0,0.0,,1025.28,Partly Cloudy,68.09,1553722800,1,5.36,169,10.05,2.53
270,2019-03-27 17:50:00,68.3,0.36,31.97,0.26,partly-cloudy-day,4.848571402685983,5.837142859186446,,5.4707142625536225,8.527499914169313,4.886249974370003,4.0635714530944815,346.65,0.0,0.0,,1025.21,Partly Cloudy,68.3,1553723400,1,5.36,182,9.92,2.36
271,2019-03-27 18:00:00,68.51,0.4,32.04,0.26,partly-cloudy-day,3.7674999386072163,5.606875032186508,,5.110000029206277,5.9857142482485095,5.217142854418073,3.6743749901652336,347.05,0.0,0.0,,1025.15,Partly Cloudy,68.51,1553724000,1,5.36,196,9.79,2.32
272,2019-03-27 18:10:00,68.38,0.36,32.01,0.26,partly-cloudy-day,4.767857159887042,5.985714299338205,,5.4085714391299655,7.18249998986721,5.3650000244379035,5.929285764694214,347.48,0.0,0.0,,1025.15,Partly Cloudy,68.38,1553724600,1,5.37,186,9.52,2.39
273,2019-03-27 18:20:00,68.26,0.32,31.97,0.26,partly-cloudy-day,4.039375010877849,4.6606250181794175,,5.127499993890523,6.151428614343915,5.427857186113084,4.842500038444996,347.91,0.0,0.0,,1025.15,Partly Cloudy,68.26,1553725200,1,5.37,177,9.26,2.52
274,2019-03-27 18:30:00,68.14,0.28,31.94,0.26,partly-cloudy-day,3.37571428503309,4.898571431636809,,5.5135714837483,6.8750000670552245,5.200624942779541,5.0857143231800634,348.34,0.0,0.0,,1025.14,Partly Cloudy,68.14,1553725800,1,5.38,169,8.99,2.71
275,2019-03-27 18:40:00,68.02,0.25,31.91,0.26,partly-cloudy-day,3.804999977350235,5.588749945163727,,4.382500000298023,6.099285755838666,3.8350000211170734,4.137500010430813,348.77,0.0,0.0,,1025.14,Partly Cloudy,68.02,1553726400,0,5.39,162,8.72,2.94
276,2019-03-27 18:50:00,67.9,0.21,31.87,0.26,clear-day,3.640714321817671,5.2457142898014615,,4.786428536687579,5.01000003516674,5.506249934434892,3.7885713917868484,349.2,0.0,0.0,,1025.14,Clear,67.9,1553727000,0,5.4,156,8.45,3.22
277,2019-03-27 19:00:00,67.78,0.17,31.84,0.26,clear-day,4.360624998807906,5.71187499165535,,5.109375014901161,6.317142878259932,4.659999992166247,5.431875012814999,349.63,0.0,0.0,,1025.14,Clear,67.78,1553727600,0,5.4,151,8.18,3.52
278,2019-03-27 19:10:00,67.36,0.21,32.1,0.27,clear-day,4.741428511483329,5.38285713323525,,5.237142894949232,5.945624947547913,4.792499974370003,4.724285772868566,349.96,0.0,0.0,,1025.11,Clear,67.36,1553728200,0,5.25,147,8.31,3.79
279,2019-03-27 19:20:00,66.94,0.25,32.35,0.28,partly-cloudy-day,4.9787499755620965,5.599375069141388,,4.805625021457672,6.594285709517343,5.2507142935480395,4.5250000059604645,350.29,0.0,0.0,,1025.09,Partly Cloudy,66.94,1553728800,0,5.09,144,8.44,4.07
280,2019-03-27 19:30:00,66.53,0.28,32.59,0.28,partly-cloudy-day,5.324285741363253,6.130714297294617,,6.380714246204923,6.323124960064888,5.696428503308978,4.446428571428571,350.62,0.0,0.0,,1025.06,Partly Cloudy,66.53,1553729400,0,4.94,142,8.56,4.36
281,2019-03-27 19:40:00,66.11,0.32,32.81,0.29,partly-cloudy-day,5.298750042915343,4.6256249845027915,5.057999956607818,6.381875038146973,6.935000096048628,5.426249973475933,5.283125005662441,350.95,0.0,0.0,,1025.04,Partly Cloudy,66.11,1553730000,0,4.78,139,8.69,4.66
282,2019-03-27 19:50:00,65.7,0.36,33.01,0.3,partly-cloudy-day,5.462857203824179,4.641428649425507,3.438000059127808,5.067857176065446,7.166249930858612,5.465000033378601,5.08571423803057,351.27,0.0,0.0,,1025.01,Partly Cloudy,65.7,1553730600,0,4.62,137,8.82,4.97
283,2019-03-27 20:00:00,65.28,0.4,33.21,0.3,partly-cloudy-night,5.646249994635582,6.693749964237213,4.2580000162124625,5.032142920153482,6.627857072012764,6.524374946951866,4.65624999627471,351.6,0.0,0.0,,1024.99,Partly Cloudy,65.28,1553731200,0,4.47,136,8.94,5.28
284,2019-03-27 20:10:00,64.78,0.36,33.28,0.31,partly-cloudy-night,7.437857151031494,6.9949999536786756,,5.201249986886979,7.587500050663947,5.612142860889435,5.030714316027505,352.28,0.0,0.0,,1025.04,Partly Cloudy,64.78,1553731800,0,4.87,136,8.87,4.99
285,2019-03-27 20:20:00,64.28,0.32,33.34,0.31,partly-cloudy-night,6.343749903142452,6.809374958276749,,6.163125045597553,7.2742857081549515,6.398749940097332,6.540000006556512,352.97,0.0,0.0,,1025.1,Partly Cloudy,64.28,1553732400,0,5.27,137,8.8,4.71
286,2019-03-27 20:30:00,63.78,0.28,33.39,0.32,partly-cloudy-night,8.414285676819937,9.160000034740992,,7.5257143293108255,9.888749927282332,7.652142763137817,8.52285725729806,353.65,0.0,0.0,,1025.16,Partly Cloudy,63.78,1553733000,0,5.67,138,8.73,4.42
287,2019-03-27 20:40:00,63.27,0.25,33.43,0.33,partly-cloudy-night,7.741875067353249,11.281250029802322,9.075000286102297,8.133749961853027,10.854285887309484,9.196250081062317,9.393750041723253,354.34,0.0,0.0,,1025.22,Partly Cloudy,63.27,1553733600,0,6.07,139,8.66,4.14
288,2019-03-27 20:50:00,62.77,0.21,33.46,0.33,clear-night,16.045000008174352,12.368571434702194,10.102857283183507,11.292142902101785,14.352499932050705,13.582142966134207,14.285000051770892,355.02,0.0,0.0,,1025.27,Clear,62.77,1553734200,0,6.48,140,8.59,3.86
289,2019-03-27 21:00:00,62.27,0.17,33.48,0.34,clear-night,20.49312520027161,15.503749936819075,12.448333342870074,14.7437501847744,21.578571455819265,25.364999532699585,23.46375012397766,355.71,0.0,0.0,,1025.33,Clear,62.27,1553734800,0,6.88,142,8.52,3.58
290,2019-03-27 21:10:00,61.83,0.17,33.59,0.35,clear-night,28.96857159478324,22.826428685869487,15.75357151031494,18.15999977929252,23.750625133514404,30.67999976021903,28.210714067731587,355.75,0.0,0.0,,1025.41,Clear,61.83,1553735400,0,6.91,147,8.57,3.54
291,2019-03-27 21:20:00,61.39,0.17,33.69,0.35,clear-night,37.24812471866608,24.94937485456467,18.026666482289627,23.692500054836273,30.300714220319477,33.86187505722046,31.641250014305115,355.8,0.0,0.0,,1025.49,Clear,61.39,1553736000,0,6.95,152,8.62,3.52
292,2019-03-27 21:30:00,60.95,0.17,33.77,0.36,clear-night,34.53642872401646,25.777142933436803,25.304999351501465,27.273571286882678,34.006249785423286,34.122142791748054,30.306428500584197,355.85,0.0,0.0,,1025.57,Clear,60.95,1553736600,0,6.99,158,8.67,3.54
293,2019-03-27 21:40:00,60.51,0.17,33.85,0.37,clear-night,33.71062511205673,26.154375076293945,,28.224374949932102,31.82714285169329,29.363750338554386,29.44500029087067,355.9,0.0,0.0,,1025.65,Clear,60.51,1553737200,0,7.02,163,8.72,3.58
294,2019-03-27 21:50:00,60.07,0.17,33.92,0.37,clear-night,28.367142541067942,23.072142941611155,14.513333320617676,22.520714078630718,23.75562459230423,23.405714375632147,28.242857251848488,355.95,0.0,0.0,,1025.73,Clear,60.07,1553737800,0,7.06,168,8.78,3.66
295,2019-03-27 22:00:00,59.62,0.17,33.98,0.38,clear-night,21.607500106096268,15.105625003576279,7.132500052452087,12.9393749833107,14.931428534643992,20.0907141821725,19.365000128746036,355.99,0.0,0.0,,1025.81,Clear,59.62,1553738400,0,7.1,173,8.83,3.77
296,2019-03-27 22:10:00,59.39,0.21,34.11,0.39,clear-night,15.144285610743932,10.957857080868314,6.6180001258850085,9.018571359770636,9.818125024437904,14.843750089406967,13.455714293888636,355.86,0.0,0.0,,1025.93,Clear,59.39,1553739000,0,7.07,173,9.07,3.69
297,2019-03-27 22:20:00,59.16,0.25,34.24,0.39,partly-cloudy-night,13.441250145435331,7.171875014901161,4.475000003973644,6.114999957382679,6.381428633417403,12.360000031335016,11.268750011920927,355.73,0.0,0.0,,1026.05,Partly Cloudy,59.16,1553739600,0,7.04,173,9.32,3.62
298,2019-03-27 22:30:00,58.93,0.28,34.36,0.4,partly-cloudy-night,11.62357132775443,6.546428612300328,4.398333291212718,4.554285683802196,7.478750005364418,8.172499865293503,8.305714334760394,355.6,0.0,0.0,,1026.16,Partly Cloudy,58.93,1553740200,0,7.0,173,9.56,3.55
299,2019-03-27 22:40:00,58.7,0.32,34.48,0.4,partly-cloudy-night,9.439999997615814,6.002499975264072,2.574166671683391,4.765000037848949,6.823571418012892,7.80285712650844,8.488750159740446,355.46,0.0,0.0,,1026.28,Partly Cloudy,58.7,1553740800,0,6.97,173,9.81,3.48
300,2019-03-27 22:50:00,58.47,0.36,34.59,0.41,partly-cloudy-night,8.917142816952296,7.237142835344588,2.7500000298023224,6.312857082911901,5.62374996393919,7.908125087618827,7.134285722460065,355.33,0.0,0.0,,1026.39,Partly Cloudy,58.47,1553741400,0,6.94,173,10.05,3.41
301,2019-03-27 23:00:00,58.24,0.4,34.7,0.41,partly-cloudy-night,10.013124987483023,7.85062500834465,5.79666668176651,6.764999985694885,6.762857062476022,7.6300000463213244,8.103750064969063,355.2,0.0,0.0,,1026.51,Partly Cloudy,58.24,1553742000,0,6.91,173,10.3,3.34
302,2019-03-27 23:10:00,58.03,0.36,34.48,0.41,partly-cloudy-night,7.064285695552826,8.288571442876544,6.345714288098471,7.107142976352147,8.321249961853027,8.274374961853027,8.625714268003192,354.82,0.0,0.0,,1026.61,Partly Cloudy,58.03,1553742600,0,6.91,172,9.74,3.26
303,2019-03-27 23:20:00,57.82,0.32,34.27,0.41,partly-cloudy-night,6.8906249329447755,8.054374992847443,5.206428561891828,7.663750097155571,9.078571489879064,6.110000048364912,7.833749979734421,354.44,0.0,0.0,,1026.71,Partly Cloudy,57.82,1553743200,0,6.91,171,9.19,3.17
304,2019-03-27 23:30:00,57.6,0.28,34.05,0.41,partly-cloudy-night,5.9407142741339545,5.947142890521457,4.04428574017116,6.546428629330228,7.35687492787838,5.971249952912331,6.35000000681196,354.06,0.0,0.0,,1026.81,Partly Cloudy,57.6,1553743800,0,6.91,169,8.63,3.09
305,2019-03-27 23:40:00,57.39,0.25,33.84,0.41,partly-cloudy-night,5.351874962449075,6.124999955296516,2.3349999785423283,7.285000026226044,6.502857072012764,5.445714260850633,6.988124966621399,353.68,0.0,0.0,,1026.91,Partly Cloudy,57.39,1553744400,0,6.9,168,8.08,3.01
306,2019-03-27 23:50:00,57.18,0.21,33.62,0.41,clear-night,4.403571418353488,6.855000019073486,4.458333333333333,7.169999974114554,7.763749942183495,5.786250025033951,6.7657142366681775,353.3,0.0,0.0,,1027.01,Clear,57.18,1553745000,0,6.9,167,7.52,2.93
307,2019-03-28 00:00:00,56.96,0.17,33.4,0.41,clear-night,4.714999992400409,7.199374958872795,5.161428630352019,6.876875028014183,7.9785713468279145,5.415714297975812,4.3618749752640715,352.92,0.0,0.0,,1027.1,Clear,56.96,1553745600,0,6.9,165,6.97,2.86
308,2019-03-28 00:10:00,56.84,0.14,33.23,0.41,clear-night,4.862857128892626,6.814285687037875,4.107857091086252,6.092857156481061,7.63812492787838,5.177500009536743,5.465000016348703,352.35,0.0,0.0,,1027.08,Clear,56.84,1553746200,0,6.91,164,7.04,2.91
309,2019-03-28 00:20:00,56.71,0.12,33.05,0.41,clear-night,3.8831249475479126,5.893124982714652,4.726666659116745,4.9768750593066216,7.6671428850718915,4.479999993528638,5.163749977946281,351.78,0.0,0.0,,1027.06,Clear,56.71,1553746800,0,6.92,162,7.11,2.96
310,2019-03-28 00:30:00,56.58,0.09,32.88,0.41,clear-night,4.808571466377804,6.362857214042117,4.2831249833107,5.004285693168639,6.511874943971634,5.3256250470876685,4.962857144219535,351.21,0.0,0.0,,1027.04,Clear,56.58,1553747400,0,6.93,161,7.19,3.01
311,2019-03-28 00:40:00,56.45,0.07,32.7,0.4,clear-night,4.497500002384187,5.416875004768372,4.087000012397766,5.324374981224537,7.379285727228438,4.302142845732825,4.815624952316284,350.64,0.0,0.0,,1027.02,Clear,56.45,1553748000,0,6.94,159,7.26,3.07
312,2019-03-28 00:50:00,56.32,0.04,32.53,0.4,clear-night,4.520714214869908,4.59714287519455,4.0974999368190765,5.935714278902326,7.3664285625730255,5.243125021457672,4.7121428677013935,350.07,0.0,0.0,,1027.0,Clear,56.32,1553748600,0,6.95,158,7.33,3.13
313,2019-03-28 01:00:00,56.19,0.02,32.35,0.4,clear-night,5.172500021755695,5.018124967813493,5.382142850330899,6.378749996423721,6.6025000512599945,5.523571414606912,6.315625086426735,349.5,0.0,0.0,,1026.98,Clear,56.19,1553749200,0,6.95,157,7.4,3.19
314,2019-03-28 01:10:00,55.87,0.03,32.44,0.41,clear-night,4.9099999240466525,6.780714290482657,4.578749991953373,6.186428546905518,8.562857168061392,5.931874990463258,4.947142856461661,348.91,0.0,0.0,,1027.0,Clear,55.87,1553749800,0,6.94,159,7.88,3.17
315,2019-03-28 01:20:00,55.55,0.04,32.52,0.41,clear-night,4.683749921619891,5.806250013411045,4.612142831087112,6.949375003576279,7.720000013709067,6.9021428142275125,5.134999990463257,348.32,0.0,0.0,,1027.02,Clear,55.55,1553750400,0,6.93,161,8.35,3.15
316,2019-03-28 01:30:00,55.23,0.04,32.59,0.42,clear-night,5.522142887115479,4.941428533622196,4.1630000352859495,5.550000037465777,7.303571445601327,5.645625039935112,5.290714315005711,347.73,0.0,0.0,,1027.04,Clear,55.23,1553751000,0,6.91,163,8.82,3.14
317,2019-03-28 01:40:00,54.91,0.05,32.66,0.43,clear-night,5.3043750151991835,6.013125084340572,4.551249995827675,5.779375031590463,7.497500061988831,5.782142860548839,5.3962500244379035,347.15,0.0,0.0,,1027.06,Clear,54.91,1553751600,0,6.9,165,9.3,3.13
318,2019-03-28 01:50:00,54.59,0.06,32.72,0.43,clear-night,5.0842857360839835,5.292857221194676,4.300000011920929,6.79666668176651,6.9792856999806,5.176250033080578,5.919285672051567,346.56,0.0,0.0,,1027.08,Clear,54.59,1553752200,0,6.88,167,9.77,3.13
319,2019-03-28 02:00:00,54.27,0.07,32.78,0.44,clear-night,4.729375045746566,6.311874881386758,3.1062499582767487,7.457222282886505,7.320000022649765,5.35428569146565,5.08625003695488,345.97,0.0,0.0,,1027.1,Clear,54.27,1553752800,0,6.87,169,10.24,3.13
320,2019-03-28 02:10:00,54.05,0.07,32.67,0.44,clear-night,4.889999960150037,5.802142909594943,,5.947142864976611,7.112142903464181,5.449374936521053,5.422142863273621,345.81,0.0,0.0,,1027.12,Clear,54.05,1553753400,0,6.9,171,9.89,3.3
321,2019-03-28 02:20:00,53.84,0.08,32.55,0.44,clear-night,4.081875035539269,5.6137500405311584,3.883750021457672,5.676874995231628,6.207500085234642,5.664285625730242,5.238124951720239,345.65,0.0,0.0,,1027.13,Clear,53.84,1553754000,0,6.93,174,9.54,3.48
322,2019-03-28 02:30:00,53.63,0.08,32.44,0.44,clear-night,4.220714279583523,5.4685714074543545,4.356874972581863,4.6635713662419995,7.439285670007978,5.2700000181794175,5.5057143313544135,345.5,0.0,0.0,,1027.15,Clear,53.63,1553754600,0,6.95,176,9.19,3.67
323,2019-03-28 02:40:00,53.41,0.09,32.32,0.44,clear-night,3.8481250107288365,5.2650000005960464,4.7358333071072884,5.983125016093254,7.68624997138977,4.383571422525814,4.374285766056606,345.34,0.0,0.0,,1027.16,Clear,53.41,1553755200,0,6.98,178,8.84,3.86
324,2019-03-28 02:50:00,53.2,0.09,32.21,0.45,clear-night,4.224285717521395,5.436428572450366,4.8316666682561245,5.450714264597211,6.763571381568909,5.243125021457672,4.693124994635582,345.18,0.0,0.0,,1027.18,Clear,53.2,1553755800,0,7.01,180,8.49,4.06
325,2019-03-28 03:00:00,52.99,0.09,32.09,0.45,clear-night,4.922499980777502,5.247500002384187,3.6021428193364824,5.791875071823598,6.976874992251396,4.332142872469766,4.747857213020326,345.02,0.0,0.0,,1027.19,Clear,52.99,1553756400,0,7.04,182,8.14,4.26
326,2019-03-28 03:10:00,52.71,0.09,32.09,0.45,clear-night,5.460714306150164,5.741428596632821,5.056250020861627,5.190000023160662,6.69714276279722,5.040624998509884,5.9437500685453415,344.36,0.0,0.0,,1027.21,Clear,52.71,1553757000,0,6.62,185,8.24,4.0
327,2019-03-28 03:20:00,52.44,0.09,32.09,0.46,clear-night,5.0312500670552245,5.518124990165234,4.0400000015894575,6.257500037550926,6.278124958276749,5.857857159205844,4.761428577559335,343.7,0.0,0.0,,1027.23,Clear,52.44,1553757600,0,6.2,188,8.35,3.74
328,2019-03-28 03:30:00,52.17,0.09,32.09,0.46,clear-night,4.826428549630301,6.036428536687579,4.582500060399373,5.310714244842528,6.982142976352147,6.2774999886751175,5.762500002980232,343.04,0.0,0.0,,1027.24,Clear,52.17,1553758200,0,5.78,192,8.45,3.5
329,2019-03-28 03:40:00,51.89,0.09,32.08,0.47,clear-night,4.941250007599591,6.619375064969063,4.379166662693024,5.6075000166893005,7.994374990463258,5.4050000224794665,5.945714235305786,342.38,0.0,0.0,,1027.26,Clear,51.89,1553758800,0,5.36,196,8.56,3.28
330,2019-03-28 03:50:00,51.62,0.09,32.07,0.47,clear-night,5.46285708461489,5.9707143136433185,4.9500001072883615,5.60714282308306,7.464285739830563,5.113750010728836,5.04125003516674,341.73,0.0,0.0,,1027.27,Clear,51.62,1553759400,0,4.94,201,8.66,3.08
331,2019-03-28 04:00:00,51.35,0.09,32.06,0.47,clear-night,5.24750005453825,6.471249997615813,4.597000002861024,5.985000021755695,7.095000103116036,5.769999938351767,5.1307143313544135,341.07,0.0,0.0,,1027.29,Clear,51.35,1553760000,0,4.52,206,8.77,2.9
332,2019-03-28 04:10:00,51.34,0.09,31.99,0.47,clear-night,4.447857175554548,6.107142857142858,4.1924999952316275,6.698571460587638,6.882142850330897,5.443124994635582,5.724374994635582,340.46,0.0,0.0,,1027.27,Clear,51.34,1553760600,0,5.01,202,8.61,2.73
333,2019-03-28 04:20:00,51.33,0.09,31.93,0.47,clear-night,5.2875000461936,6.107500046491622,5.649999996026358,6.493749976158142,7.785625070333482,5.944285699299403,6.54428574017116,339.85,0.0,0.0,,1027.25,Clear,51.33,1553761200,0,5.5,197,8.45,2.58
334,2019-03-28 04:30:00,51.32,0.09,31.86,0.47,clear-night,5.612857162952423,5.979285755327769,4.569285699299403,6.764285734721593,7.647857189178468,6.195000001362393,5.2987499833107,339.24,0.0,0.0,,1027.23,Clear,51.32,1553761800,0,5.99,191,8.29,2.46
335,2019-03-28 04:40:00,51.31,0.09,31.8,0.47,clear-night,4.7124999687075615,6.489375039935112,4.762857164655413,6.551249980926514,9.122499883174896,6.1724999994039536,5.7414285625730255,338.64,0.0,0.0,,1027.21,Clear,51.31,1553762400,0,6.48,185,8.13,2.36
336,2019-03-28 04:50:00,51.3,0.09,31.73,0.47,clear-night,5.3349999870572775,6.56428565297808,5.280833303928375,7.2807143075125555,8.80428579875401,6.175714237349374,6.84375,338.03,0.0,0.0,,1027.2,Clear,51.3,1553763000,0,6.98,178,7.97,2.29
337,2019-03-28 05:00:00,51.29,0.09,31.66,0.47,clear-night,6.749375090003014,6.18249998241663,4.951875001192093,6.539375104010105,7.346249967813492,6.807500019669533,6.099285670689175,337.42,0.0,0.0,,1027.18,Clear,51.29,1553763600,0,7.47,171,7.8,2.25
338,2019-03-28 05:10:00,50.83,0.08,31.77,0.48,clear-night,5.061428615025112,7.090714420591082,6.106666723887127,6.587142791066851,8.094999994550433,7.1257143190928875,6.789374947547913,336.9,0.0,0.0,,1027.32,Clear,50.83,1553764200,0,7.45,168,7.78,2.1
