"Time";"mlk-peeples";"mlk-magnolia";"mlk-lindsay";"mlk-houston";"mlk-georgia";"mlk-douglas";"mlk-central"
"2019-03-25 20:50:00";8.572857141494751;7.98142865725926;9.332500100135803;8.295625045895576;null;7.454374998807907;7.227142878941128
"2019-03-25 21:00:00";7.873749941587448;9.218125015497208;10.310000027929034;9.18428567477635;null;8.806428602763585;9.31874992698431
"2019-03-25 21:10:00";8.982142976352147;9.258333226044973;11.130624949932098;7.869375020265579;6.9543750286102295;7.821875035762787;10.832142898014613
"2019-03-25 21:20:00";8.585000142455101;10.703125;10.18214293888637;8.08214293207441;7.317499995231628;8.599285738808769;9.55687490105629
"2019-03-25 21:30:00";10.15357140132359;10.172857063157219;11.30624994635582;9.338750034570694;8.275714329310826;8.559999957680702;9.113571422440666
"2019-03-25 21:40:00";9.635000079870224;10.563750058412552;9.48642863546099;6.320000018392291;8.42083336909612;8.537857140813555;10.28187507390976
"2019-03-25 21:50:00";9.453571455819267;9.023571457181658;11.316249892115593;8.73937502503395;7.682000017166137;8.355625033378601;9.52428572518485
"2019-03-25 22:00:00";9.125624984502792;10.150000005960464;11.754999910082136;9.979285734040397;8.72714284488133;10.606428708348956;7.673124983906746
"2019-03-25 22:10:00";9.514285734721593;13.778571196964808;12.05249997973442;11.353750050067902;8.304999964577812;9.535625040531158;9.299285786492485
"2019-03-25 22:20:00";10.953750103712082;10.008750051259995;12.705714123589653;10.896428619112287;8.301249995827675;12.09499992643084;12.217500060796738
"2019-03-25 22:30:00";12.710000038146973;10.959285804203578;12.028124958276749;11.503124922513962;8.136666615804037;11.695624977350235;11.423571620668683
"2019-03-25 22:40:00";11.803124874830246;11.838750064373016;13.683571440832955;10.082857166017805;8.189999967813492;11.657857145581927;11.918125048279762
"2019-03-25 22:50:00";13.04571431023734;9.67142847606114;13.029999941587448;9.335625112056732;7.975833376248677;11.066874951124191;11.345714347703117
"2019-03-25 23:00:00";10.712499916553497;8.838750123977661;13.144999946866717;9.691428593226842;8.159166693687439;11.233571461268834;9.989375069737434
"2019-03-25 23:10:00";11.044999871935163;9.847857168742589;14.404374986886978;10.086874932050705;8.788750022649765;11.05437508225441;11.882857186453682
"2019-03-25 23:20:00";11.534999996423721;10.809375070035458;13.190714359283447;10.050000037465777;6.650833388169606;10.099285636629377;10.949374943971634
"2019-03-25 23:30:00";11.722142798560006;11.110714435577393;12.583749860525131;10.988124877214432;7.704285655702863;10.931875050067902;9.744285838944572
"2019-03-25 23:40:00";10.838750034570694;11.09249997138977;14.69714277131217;10.157142809459142;9.624375000596046;11.124285800116402;10.401250086724758
"2019-03-25 23:50:00";10.193571397236415;8.577857153756279;14.039375022053719;9.62928567613874;8.354285751070295;10.57999999821186;9.93500007050378
"2019-03-26 00:00:00";9.935625091195107;8.754375040531158;11.217857190540858;10.255000069737434;7.253571357045855;10.031428507396154;10.67875000834465
"2019-03-26 00:10:00";9.112857205527169;9.929999930518013;13.355000048875809;10.41312512755394;8.346249967813492;11.10312506556511;10.197142805371966
"2019-03-26 00:20:00";9.513749957084656;9.644375026226044;13.635000092642647;10.946428503308978;7.842857088361468;11.417857101985387;8.760624945163727
"2019-03-26 00:30:00";9.858571495328631;9.087142978395734;13.010625153779984;10.532499998807907;8.657857077462333;11.273125067353249;9.729285682950701
"2019-03-26 00:40:00";9.30749997496605;7.034999951720238;11.969285726547241;8.666428565979004;7.888749957084656;8.375714233943395;9.218125000596046
"2019-03-26 00:50:00";7.433571440832956;7.553571428571429;9.971875116229057;8.018749982118607;5.878571450710297;8.554374977946281;8.324285745620728
"2019-03-26 01:00:00";6.756250038743019;4.568124994635582;8.321428503308978;7.840000067438398;4.611249968409538;6.616428562573025;6.409999966621399
"2019-03-26 01:10:00";8.029999937329974;6.365000060626438;10.078749924898148;8.712500020861626;6.017857108797346;7.489374980330467;7.198571443557739
"2019-03-26 01:20:00";6.556249916553497;6.598750025033951;9.706428561891828;6.282142843518939;4.631874978542328;7.6792857476643155;5.192500047385693
"2019-03-26 01:30:00";7.532142911638532;6.140714270727975;9.48999997973442;8.11249989271164;4.947142856461661;8.980625003576279;5.596428496497018
"2019-03-26 01:40:00";7.020624980330467;6.339374989271164;10.008571420397077;8.60357129573822;5.730000036103385;8.212142927306038;6.068124994635582
"2019-03-26 01:50:00";6.63785719871521;7.008571454456875;10.836250066757202;7.033124998211861;5.453571472849164;7.581874966621399;8.153571367263794
"2019-03-26 02:00:00";6.713750034570694;6.4756249487400055;9.226428593908038;8.399285742214747;6.139999985694885;8.06642861025674;6.5175000205636024
"2019-03-26 02:10:00";8.152857031141009;6.99357145173209;12.126875311136246;10.513125076889992;6.756249979138374;10.411249935626984;8.150714312280927
"2019-03-26 02:20:00";10.579374969005585;9.908125013113022;18.58214282989502;13.186428580965314;9.543571472167969;14.044285672051567;8.68375001847744
"2019-03-26 02:30:00";13.229285717010498;13.189285550798688;20.15812510251999;16.533125072717667;13.256428548267909;17.41874998807907;10.178571462631226
